0.0978	0.94983975
0.0979	0.94978421
0.0980	0.94972867
0.0981	0.94967313
0.0982	0.94961760
0.0983	0.94956206
0.0984	0.94950654
0.0986	0.94945101
0.0987	0.94939549
0.0988	0.94933997
0.0989	0.94928445
0.0990	0.94922894
0.0991	0.94917343
0.0992	0.94911793
0.0993	0.94906243
0.0994	0.94900693
0.0996	0.94895143
0.0997	0.94889594
0.0998	0.94884045
0.0999	0.94878496
0.1000	0.94872948
0.1001	0.94867400
0.1002	0.94861852
0.1003	0.94856305
0.1004	0.94850758
0.1006	0.94845211
0.1007	0.94839665
0.1008	0.94834119
0.1009	0.94828573
0.1010	0.94823028
0.1011	0.94817483
0.1012	0.94811938
0.1013	0.94806394
0.1014	0.94800850
0.1016	0.94795306
0.1017	0.94789763
0.1018	0.94784220
0.1019	0.94778677
0.1020	0.94773134
0.1021	0.94767592
0.1022	0.94762050
0.1023	0.94756509
0.1024	0.94750968
0.1026	0.94745427
0.1027	0.94739886
0.1028	0.94734346
0.1029	0.94728806
0.1030	0.94723267
0.1031	0.94717728
0.1032	0.94712189
0.1033	0.94706650
0.1034	0.94701112
0.1036	0.94695574
0.1037	0.94690036
0.1038	0.94684499
0.1039	0.94678962
0.1040	0.94673426
0.1041	0.94667889
0.1042	0.94662353
0.1043	0.94656818
0.1044	0.94651282
0.1046	0.94645747
0.1047	0.94640213
0.1048	0.94634678
0.1049	0.94629144
0.1050	0.94623611
0.1051	0.94618077
0.1052	0.94612544
0.1053	0.94607011
0.1054	0.94601479
0.1056	0.94595947
0.1057	0.94590415
0.1058	0.94584884
0.1059	0.94579353
0.1060	0.94573822
0.1061	0.94568291
0.1062	0.94562761
0.1063	0.94557231
0.1064	0.94551702
0.1066	0.94546173
0.1067	0.94540644
0.1068	0.94535115
0.1069	0.94529587
0.1070	0.94524059
0.1071	0.94518532
0.1072	0.94513004
0.1073	0.94507477
0.1074	0.94501951
0.1076	0.94496425
0.1077	0.94490899
0.1078	0.94485373
0.1079	0.94479848
0.1080	0.94474323
0.1081	0.94468798
0.1082	0.94463274
0.1083	0.94457750
0.1084	0.94452226
0.1086	0.94446703
0.1087	0.94441180
0.1088	0.94435657
0.1089	0.94430135
0.1090	0.94424613
0.1091	0.94419091
0.1092	0.94413569
0.1093	0.94408048
0.1094	0.94402527
0.1096	0.94397007
